time,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,target_x,target_y,target_theta,leg_l,leg_r,human_moving,human_sitting,human_detected
1768496141.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,15.47,9.23,0,0,0
1768496142.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,15.47,9.23,0,0,0
1768496142.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,15.47,9.32,0,0,0
1768496143.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,15.73,9.32,0,0,0
1768496143.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,16.44,9.23,0,0,0
1768496144.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,16.52,9.23,0,0,0
1768496144.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,17.23,9.32,0,0,0
1768496145.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,20.39,10.11,0,0,0
1768496145.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,20.92,11.69,0,0,0
1768496146.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,20.39,21.01,0,0,0
1768496146.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,18.72,17.40,0,0,0
1768496147.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,14.06,21.88,0,0,0
1768496147.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,12.92,17.14,0,0,0
1768496148.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,16.00,17.14,0,0,0
1768496148.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,14.41,9.58,0,0,0
1768496149.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,13.10,2.81,0,0,0
1768496149.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.11,6.06,0,0,0
1768496150.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.76,10.63,0,0,0
1768496150.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.89,0.70,0,0,0
1768496151.362,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.76,0,0,0
1768496151.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.20,0,0,0
1768496152.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.58,0,0,0
1768496152.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.58,0,0,0
1768496153.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.58,0,0,0
1768496153.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.58,0,0,0
1768496154.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.58,0,0,0
1768496154.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.89,1.58,0,0,0
1768496155.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.89,1.67,0,0,0
1768496155.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.67,0,0,0
1768496156.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.67,0,0,0
1768496156.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.76,0,0,0
1768496157.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.67,0,0,0
1768496157.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.85,0,0,0
1768496158.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.85,0,0,0
1768496158.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,1.85,0,0,0
1768496159.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.89,1.76,0,0,0
1768496159.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.46,0,0,0
1768496160.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.37,0,0,0
1768496160.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.29,0,0,0
1768496161.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.46,0,0,0
1768496161.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.46,0,0,0
1768496162.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.55,0,0,0
1768496162.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.55,0,0,0
1768496163.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.55,0,0,0
1768496163.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,2.99,0,0,0
1768496164.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.24,3.43,0,0,0
1768496164.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.24,3.60,0,0,0
1768496165.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.25,0,0,0
1768496165.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.08,0,0,0
1768496166.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.60,0,0,0
1768496166.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.43,0,0,0
1768496167.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.43,0,0,0
1768496167.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.43,0,0,0
1768496168.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.34,0,0,0
1768496168.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.34,0,0,0
1768496169.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.34,0,0,0
1768496169.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.43,0,0,0
1768496170.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.34,0,0,0
1768496170.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496171.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.34,0,0,0
1768496171.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.43,0,0,0
1768496172.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496172.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496173.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496173.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496174.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.15,3.52,0,0,0
1768496174.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496175.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496175.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.43,0,0,0
1768496176.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496176.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.43,0,0,0
1768496177.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496177.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.43,0,0,0
1768496178.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496178.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496179.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.43,0,0,0
1768496179.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496180.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.52,0,0,0
1768496180.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,6.06,3.60,0,0,0
1768496181.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.98,4.13,0,0,0
1768496181.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.99,1.76,0,0,0
1768496182.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.02,10.20,0,0,0
1768496182.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,17.40,13.45,0,0,0
1768496183.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,15.82,8.17,0,0,0
1768496183.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,11.95,10.02,0,0,0
1768496184.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,11.25,8.70,0,0,0
1768496184.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,11.87,8.96,0,0,0
1768496185.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.40,8.96,0,0,0
1768496185.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.05,0,0,0
1768496186.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.88,9.05,0,0,0
1768496186.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.79,9.05,0,0,0
1768496187.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.88,9.05,0,0,0
1768496187.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.88,9.05,0,0,0
1768496188.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.88,9.05,0,0,0
1768496188.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,8.96,9.05,0,0,0
1768496189.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.05,0,0,0
1768496189.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.05,0,0,0
1768496190.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.05,0,0,0
1768496190.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.05,0,0,0
1768496191.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.14,0,0,0
1768496191.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496192.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.14,0,0,0
1768496192.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.05,9.05,0,0,0
1768496193.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496193.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496194.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496194.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496195.362,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496195.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,9.14,0,0,0
1768496196.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.23,9.14,0,0,0
1768496196.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.23,9.14,0,0,0
1768496197.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.23,9.14,0,0,0
1768496197.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.32,9.14,0,0,0
1768496198.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.32,9.14,0,0,0
1768496198.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.32,9.05,0,0,0
1768496199.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.32,9.14,0,0,0
1768496199.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.32,9.14,0,0,0
1768496200.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.58,9.14,0,0,0
1768496200.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.58,9.14,0,0,0
1768496201.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.58,9.14,0,0,0
1768496201.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.58,9.14,0,0,0
1768496202.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.58,9.14,0,0,0
1768496202.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.67,9.05,0,0,0
1768496203.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.67,9.05,0,0,0
1768496203.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.67,9.14,0,0,0
1768496204.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.67,9.14,0,0,0
1768496204.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.67,9.14,0,0,0
1768496205.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.76,9.14,0,0,0
1768496205.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.76,9.14,0,0,0
1768496206.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.76,9.14,0,0,0
1768496206.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.93,9.14,0,0,0
1768496207.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.02,9.14,0,0,0
1768496207.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.02,9.14,0,0,0
1768496208.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.11,9.14,0,0,0
1768496208.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.11,9.14,0,0,0
1768496209.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.28,9.14,0,0,0
1768496209.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.37,9.14,0,0,0
1768496210.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.37,9.14,0,0,0
1768496210.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.46,9.14,0,0,0
1768496211.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496211.862,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496212.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496212.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496213.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496213.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496214.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496214.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496215.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496215.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496216.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496216.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496217.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496217.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496218.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496218.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496219.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496219.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496220.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.63,9.14,0,0,0
1768496220.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496221.361,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496221.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496222.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496222.861,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496223.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496223.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496224.361,5.62,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496224.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496225.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496225.861,5.63,4.37,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496226.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496226.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496227.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496227.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496228.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496228.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496229.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496229.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496230.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496230.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.72,9.14,0,0,0
1768496231.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496231.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496232.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496232.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.81,9.14,0,0,0
1768496233.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,12.74,9.14,0,0,0
1768496233.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,21.27,9.40,0,0,0
1768496234.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,23.55,9.23,0,0,0
1768496234.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.64,13.89,0,0,0
1768496235.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,1.58,6.86,0,0,0
1768496235.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,1.58,6.77,0,0,0
1768496236.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,13.10,6.68,0,0,0
1768496236.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,0.53,20.21,0,0,0
1768496237.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.52,37.09,0,0,0
1768496237.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,18.98,4.83,0,0,0
1768496238.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.62,22.06,0,0,0
1768496238.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,11.25,34.37,0,0,0
1768496239.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,18.81,4.75,0,0,0
1768496239.861,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,0.97,31.99,0,0,0
1768496240.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.80,18.46,0,0,0
1768496240.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,10.46,7.47,0,0,0
1768496241.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.37,8.44,0,0,0
1768496241.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,9.14,8.61,0,0,0
1768496242.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.20,8.26,0,0,0
1768496242.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.72,8.35,0,0,0
1768496243.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.90,8.35,0,0,0
1768496243.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.08,8.35,0,0,0
1768496244.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.08,8.35,0,0,0
1768496244.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496245.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496245.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496246.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496246.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496247.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496247.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496248.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496248.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496249.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496249.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496250.361,5.62,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496250.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496251.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496251.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496252.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496252.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496253.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.16,8.35,0,0,0
1768496253.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.08,8.35,0,0,0
1768496254.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,3.08,8.35,0,0,0
1768496254.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.20,7.91,0,0,0
1768496255.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,2.20,6.33,0,0,0
1768496255.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,14.68,2.20,0,0,0
1768496256.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,12.04,1.41,0,0,0
1768496256.861,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,7.65,11.87,0,0,0
1768496257.361,5.63,4.36,-0.80,6.38,4.88,-0.26,6.15,4.00,-0.25,5.01,0.35,0,0,0
